Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2/6/2008,18:18:00,0.364,0.198,235.330,1.600,0.000,1.000,1.0
16/10/2010,02:00:00,0.330,0.076,243.010,1.400,0.000,0.000,1.0
29/3/2007,04:49:00,0.334,0.126,241.730,1.400,0.000,0.000,0.0
30/1/2007,19:40:00,1.792,0.168,240.650,7.400,0.000,0.000,0.0
13/11/2008,10:11:00,1.454,0.104,239.380,6.000,0.000,0.000,17.0
20/4/2008,13:32:00,1.622,0.212,240.920,6.800,0.000,1.000,18.0
6/12/2009,22:22:00,0.958,0.000,238.780,4.000,0.000,0.000,0.0
4/9/2007,05:03:00,0.268,0.218,240.700,1.400,0.000,1.000,0.0
28/1/2009,17:33:00,2.562,0.150,241.990,10.600,0.000,2.000,0.0
8/6/2009,12:13:00,0.348,0.110,241.800,1.600,0.000,0.000,0.0
8/11/2007,14:05:00,0.268,0.000,243.010,1.200,0.000,0.000,0.0
28/10/2008,03:32:00,1.370,0.058,242.300,5.600,0.000,2.000,18.0
1/3/2007,12:54:00,0.324,0.146,241.970,1.400,0.000,0.000,0.0
19/6/2008,14:05:00,0.308,0.210,237.830,1.400,0.000,0.000,1.0
22/7/2009,13:31:00,0.324,0.256,242.140,1.600,0.000,1.000,0.0
25/11/2007,03:23:00,0.302,0.094,247.560,1.200,0.000,0.000,0.0
11/6/2007,05:31:00,0.236,0.118,241.530,1.200,0.000,1.000,0.0
5/7/2010,06:12:00,0.266,0.106,239.510,1.200,0.000,0.000,1.0
27/6/2010,10:02:00,0.386,0.046,237.820,1.600,1.000,0.000,0.0
15/6/2010,11:35:00,1.428,0.170,237.550,6.000,0.000,0.000,18.0
30/8/2008,23:03:00,0.162,0.130,244.340,0.800,0.000,0.000,0.0
13/7/2009,18:09:00,0.308,0.156,242.340,1.800,0.000,0.000,2.0
29/3/2007,03:38:00,0.306,0.122,244.240,1.400,0.000,1.000,0.0
24/10/2007,12:31:00,0.306,0.080,241.700,1.400,0.000,0.000,0.0
1/10/2009,01:50:00,0.226,0.116,244.020,1.000,0.000,0.000,0.0
20/12/2009,06:08:00,0.318,0.120,251.430,1.400,0.000,0.000,0.0
15/9/2010,00:30:00,0.348,0.224,242.700,1.600,0.000,1.000,1.0
9/11/2009,03:35:00,0.364,0.180,248.830,1.600,0.000,0.000,0.0
4/2/2009,13:55:00,0.688,0.322,246.060,3.000,0.000,3.000,0.0
17/9/2009,14:58:00,0.282,0.116,241.440,1.200,0.000,0.000,1.0
18/11/2008,20:44:00,1.262,0.000,238.200,5.200,0.000,0.000,0.0
21/8/2010,23:34:00,?,?,?,?,?,?,
20/9/2007,02:13:00,0.110,0.000,241.540,0.600,0.000,0.000,0.0
5/11/2010,13:18:00,2.56,0.64,242.72,11.0,0.0,0.0,19.0
22/8/2010,01:59:00,?,?,?,?,?,?,
21/9/2008,17:36:00,0.476,0.174,244.000,2.000,0.000,0.000,1.0
5/4/2009,19:05:00,0.626,0.374,241.330,3.000,0.000,2.000,0.0
12/6/2010,03:46:00,0.280,0.114,242.780,1.200,0.000,0.000,1.0
22/5/2008,08:28:00,1.462,0.098,237.710,6.200,0.000,1.000,18.0
25/2/2009,14:32:00,0.220,0.000,243.970,0.800,0.000,0.000,0.0
4/10/2007,02:21:00,0.286,0.000,240.840,1.200,0.000,0.000,0.0
12/4/2010,15:31:00,0.308,0.046,241.890,1.400,0.000,0.000,1.0
2/4/2008,09:32:00,1.636,0.208,235.020,7.000,0.000,2.000,17.0
2/7/2008,11:54:00,0.908,0.264,239.510,4.000,0.000,1.000,1.0
7/12/2007,08:57:00,1.814,0.000,238.210,7.600,0.000,0.000,17.0
28/4/2009,15:32:00,0.306,0.000,243.470,1.400,0.000,0.000,1.0
17/7/2010,19:56:00,1.032,0.454,241.190,4.600,0.000,2.000,13.0
15/11/2008,03:36:00,0.360,0.066,242.920,1.600,0.000,0.000,0.0
13/3/2007,01:08:00,0.380,0.192,239.800,1.800,0.000,0.000,0.0
2/2/2008,11:55:00,1.574,0.056,240.110,6.600,0.000,0.000,18.0
8/11/2007,09:04:00,1.568,0.078,239.360,6.600,0.000,0.000,18.0
31/3/2010,18:23:00,0.318,0.116,243.680,1.400,0.000,2.000,1.0
15/11/2010,20:23:00,2.75,0.15,239.71,11.4,1.0,0.0,18.0
1/1/2010,04:11:00,0.560,0.000,241.610,2.200,0.000,0.000,0.0
23/9/2009,22:56:00,1.630,0.000,243.900,6.600,0.000,0.000,19.0
23/5/2007,08:48:00,3.566,0.000,229.330,15.400,35.000,0.000,16.0
2/5/2010,12:10:00,1.666,0.312,239.150,7.000,0.000,2.000,19.0
25/1/2007,00:31:00,0.300,0.146,246.950,1.400,0.000,1.000,0.0
10/2/2010,23:29:00,0.316,0.000,247.130,1.200,0.000,0.000,1.0
20/6/2007,07:22:00,1.212,0.000,237.550,5.000,2.000,0.000,18.0
11/12/2007,12:29:00,1.532,0.070,238.080,6.400,0.000,0.000,17.0
22/3/2008,01:53:00,0.384,0.220,242.210,1.800,0.000,2.000,0.0
5/9/2008,06:38:00,1.474,0.086,236.530,6.200,0.000,0.000,18.0
6/9/2009,05:39:00,0.300,0.130,242.680,1.600,0.000,1.000,1.0
9/2/2009,09:15:00,1.332,0.000,238.510,5.600,0.000,0.000,17.0
12/7/2009,01:14:00,0.386,0.136,245.170,2.200,0.000,0.000,4.0
15/1/2008,10:44:00,1.504,0.086,242.640,6.200,0.000,0.000,18.0
19/4/2010,18:14:00,2.888,0.106,241.930,12.200,0.000,25.000,19.0
12/5/2009,17:45:00,0.542,0.000,240.620,2.400,0.000,0.000,1.0
14/8/2009,04:15:00,1.236,0.000,242.160,5.000,0.000,0.000,19.0
18/2/2008,11:58:00,1.398,0.102,241.520,5.800,0.000,0.000,18.0
27/4/2007,12:20:00,0.356,0.210,236.170,1.600,0.000,0.000,0.0
18/1/2010,07:27:00,2.342,0.328,238.640,10.000,0.000,0.000,18.0
24/12/2009,01:42:00,0.204,0.000,248.230,0.800,0.000,0.000,0.0
15/10/2008,11:04:00,5.860,0.000,232.050,25.200,36.000,37.000,17.0
26/3/2008,12:56:00,0.804,0.270,243.830,3.400,0.000,2.000,0.0
26/12/2006,16:58:00,2.640,0.000,241.460,11.000,0.000,0.000,18.0
28/9/2007,12:59:00,1.688,0.236,239.440,7.000,0.000,4.000,18.0
16/5/2010,22:11:00,2.266,0.082,240.380,9.400,0.000,0.000,18.0
5/11/2007,19:13:00,2.836,0.000,230.060,12.200,0.000,0.000,16.0
24/4/2009,03:27:00,0.406,0.138,241.640,1.800,0.000,0.000,0.0
20/12/2006,03:38:00,0.210,0.000,245.980,0.800,0.000,0.000,0.0
27/7/2008,07:46:00,0.318,0.226,238.330,1.600,0.000,1.000,1.0
17/7/2009,09:52:00,1.296,0.090,240.900,5.400,0.000,2.000,18.0
16/7/2009,13:44:00,0.240,0.096,241.350,1.000,0.000,1.000,1.0
21/3/2010,19:06:00,0.722,0.138,238.280,3.000,0.000,0.000,0.0
13/3/2010,01:34:00,0.350,0.114,245.100,1.600,0.000,0.000,0.0
18/6/2010,00:38:00,0.270,0.104,238.920,1.200,0.000,0.000,0.0
16/6/2007,22:10:00,0.964,0.154,238.990,4.000,1.000,1.000,0.0
14/3/2008,14:52:00,2.676,0.048,243.470,11.800,16.000,2.000,18.0
11/9/2010,06:29:00,0.336,0.202,241.350,1.600,0.000,1.000,1.0
6/3/2008,23:54:00,0.318,0.114,245.570,1.400,0.000,0.000,0.0
13/9/2008,07:16:00,1.516,0.218,238.590,6.400,0.000,0.000,18.0
22/4/2007,05:28:00,0.144,0.000,242.870,0.600,0.000,0.000,0.0
10/12/2007,08:26:00,1.442,0.084,239.910,6.000,0.000,0.000,17.0
6/5/2007,06:41:00,3.014,0.082,235.650,12.800,0.000,1.000,0.0
17/2/2010,14:16:00,0.958,0.466,250.020,4.200,0.000,1.000,1.0
16/9/2007,15:55:00,1.612,0.190,237.000,6.800,0.000,0.000,17.0
4/2/2010,04:30:00,1.540,0.194,246.480,6.200,0.000,2.000,19.0
11/2/2009,21:15:00,3.470,0.250,239.850,14.600,1.000,11.000,17.0
19/5/2008,08:54:00,1.184,0.000,236.260,5.000,0.000,0.000,18.0
6/3/2008,14:58:00,1.464,0.208,243.660,6.000,0.000,0.000,0.0
28/2/2010,07:12:00,0.664,0.320,241.340,3.000,0.000,1.000,1.0
7/8/2008,20:36:00,0.078,0.000,238.460,0.200,0.000,0.000,0.0
27/4/2010,00:35:00,0.976,0.334,242.210,4.200,0.000,1.000,0.0
12/10/2008,00:34:00,0.428,0.228,244.200,2.000,0.000,1.000,1.0
20/5/2007,17:02:00,3.732,0.326,231.960,16.200,0.000,34.000,0.0
22/11/2010,22:38:00,0.252,0.0,245.53,1.0,0.0,0.0,0.0
4/2/2008,12:40:00,1.440,0.050,238.610,6.000,0.000,0.000,17.0
23/1/2008,01:22:00,0.416,0.068,241.870,2.000,0.000,0.000,0.0
6/9/2010,11:32:00,0.344,0.170,241.130,1.600,0.000,0.000,1.0
8/9/2010,17:59:00,2.172,0.260,242.530,9.200,0.000,0.000,1.0
30/6/2007,06:17:00,1.814,0.092,240.450,7.400,0.000,0.000,18.0
8/1/2009,17:28:00,0.260,0.048,242.260,1.200,0.000,0.000,0.0
7/5/2008,03:11:00,0.254,0.000,240.420,1.000,0.000,0.000,0.0
27/12/2008,00:28:00,1.690,0.080,243.630,6.800,0.000,0.000,18.0
18/5/2009,10:10:00,1.376,0.054,240.370,5.600,0.000,0.000,18.0
14/3/2010,11:48:00,0.554,0.152,241.630,2.400,0.000,1.000,1.0
11/5/2008,09:52:00,1.326,0.000,239.540,5.400,0.000,0.000,18.0
6/11/2008,12:17:00,0.946,0.350,239.060,4.400,0.000,2.000,0.0
6/11/2008,17:20:00,0.254,0.058,239.530,1.200,0.000,0.000,0.0
26/7/2010,02:16:00,0.174,0.000,241.500,0.800,0.000,0.000,0.0
7/2/2009,12:09:00,2.404,0.256,240.880,10.000,0.000,0.000,18.0
31/5/2008,04:42:00,0.246,0.110,242.150,1.000,0.000,1.000,1.0
29/6/2007,11:23:00,1.598,0.206,238.250,6.800,0.000,1.000,17.0
11/1/2010,09:13:00,1.450,0.000,242.300,6.000,0.000,0.000,19.0
12/1/2009,20:00:00,1.942,0.224,241.770,8.000,0.000,0.000,0.0
23/7/2009,17:32:00,0.308,0.242,243.870,1.600,0.000,0.000,1.0
13/3/2007,03:00:00,0.310,0.094,242.930,1.400,0.000,2.000,0.0
31/10/2010,17:37:00,0.382,0.134,244.29,1.6,0.0,0.0,1.0
9/4/2008,22:09:00,0.744,0.224,240.640,3.200,0.000,0.000,0.0
11/5/2009,05:10:00,0.260,0.000,240.670,1.000,0.000,0.000,0.0
7/6/2009,06:45:00,1.378,0.114,241.800,5.600,0.000,0.000,19.0
2/4/2009,16:42:00,1.458,0.096,243.490,6.000,0.000,0.000,19.0
19/10/2007,13:28:00,1.352,0.048,239.360,5.600,0.000,0.000,18.0
14/9/2008,04:14:00,0.438,0.318,242.000,2.200,0.000,1.000,0.0
18/4/2010,14:36:00,1.560,0.280,239.470,6.600,0.000,1.000,18.0
28/10/2010,12:49:00,0.374,0.12,248.46,1.6,0.0,0.0,1.0
21/5/2009,01:59:00,0.324,0.124,241.870,1.400,0.000,0.000,0.0
3/9/2007,21:42:00,1.298,0.146,240.800,5.400,0.000,1.000,0.0
22/4/2007,11:51:00,4.014,0.296,237.070,17.000,38.000,0.000,17.0
29/1/2010,15:10:00,1.550,0.000,250.610,6.200,0.000,0.000,20.0
10/6/2010,22:40:00,0.402,0.224,242.490,1.800,0.000,1.000,1.0
29/10/2008,23:17:00,0.696,0.062,244.260,2.800,0.000,0.000,0.0
3/10/2010,22:45:00,1.180,0.000,244.500,4.800,0.000,0.000,1.0
20/11/2007,17:06:00,0.474,0.048,242.440,2.000,0.000,4.000,0.0
20/7/2007,19:17:00,2.740,0.428,239.100,12.000,30.000,1.000,0.0
6/11/2009,02:30:00,0.230,0.000,245.730,0.800,0.000,0.000,1.0
10/1/2009,11:50:00,0.320,0.098,243.310,1.400,0.000,0.000,0.0
21/6/2009,05:32:00,0.416,0.238,242.180,2.000,0.000,2.000,0.0
3/12/2009,07:55:00,2.490,0.000,239.000,10.400,0.000,0.000,18.0
16/11/2010,01:19:00,0.228,0.05,241.54,1.0,0.0,0.0,0.0
15/8/2008,09:46:00,0.080,0.000,240.920,0.200,0.000,0.000,1.0
3/10/2009,12:10:00,0.408,0.354,239.880,2.200,0.000,1.000,0.0
27/6/2007,20:19:00,2.162,0.388,240.020,9.400,0.000,24.000,0.0
20/10/2010,07:00:00,2.550,0.064,241.080,10.400,0.000,0.000,18.0
23/12/2007,10:18:00,1.426,0.102,242.520,5.800,0.000,0.000,18.0
11/7/2008,01:35:00,0.206,0.102,239.280,1.000,0.000,0.000,0.0
22/12/2007,21:36:00,2.924,0.180,237.940,12.200,0.000,0.000,17.0
6/4/2008,23:16:00,1.020,0.096,245.100,4.200,0.000,1.000,0.0
27/1/2007,17:08:00,1.430,0.076,241.290,5.800,0.000,1.000,18.0
21/5/2009,07:22:00,0.338,0.124,241.040,1.400,0.000,0.000,1.0
19/2/2008,14:07:00,1.326,0.000,239.930,5.400,0.000,0.000,18.0
7/3/2007,16:31:00,0.286,0.000,245.810,1.400,0.000,0.000,0.0
6/4/2010,07:11:00,0.598,0.250,241.990,2.600,0.000,0.000,1.0
16/11/2010,18:04:00,2.224,0.0,237.53,9.4,0.0,0.0,17.0
17/11/2007,15:02:00,1.962,0.058,241.250,8.000,1.000,2.000,18.0
24/12/2009,04:00:00,0.304,0.122,248.690,1.200,0.000,0.000,0.0
4/2/2010,02:48:00,1.420,0.052,243.200,5.800,0.000,0.000,19.0
6/5/2009,18:02:00,0.556,0.064,240.980,2.600,0.000,0.000,0.0
2/4/2009,04:01:00,0.356,0.058,242.790,1.600,0.000,0.000,0.0
21/3/2008,10:58:00,1.360,0.080,241.310,5.600,0.000,1.000,18.0
16/7/2008,14:54:00,0.358,0.218,240.670,1.600,0.000,2.000,1.0
7/9/2007,00:49:00,0.206,0.104,240.110,1.000,0.000,0.000,0.0
18/6/2007,23:54:00,0.254,0.000,244.250,1.000,0.000,0.000,0.0
30/9/2007,10:12:00,2.124,0.302,239.040,9.200,0.000,1.000,17.0
2/11/2010,04:55:00,1.418,0.0,248.61,5.6,0.0,0.0,20.0
29/8/2008,03:44:00,0.234,0.244,240.990,1.400,0.000,1.000,0.0
4/10/2009,12:18:00,3.014,0.324,238.750,13.000,38.000,0.000,1.0
11/10/2009,17:33:00,0.456,0.118,241.210,2.000,0.000,0.000,1.0
3/9/2010,04:34:00,2.988,0.114,237.390,13.200,0.000,0.000,0.0
21/8/2007,20:44:00,0.966,0.262,238.770,4.200,0.000,0.000,0.0
3/12/2009,01:45:00,0.422,0.108,242.140,1.800,0.000,2.000,1.0
13/2/2007,01:27:00,0.294,0.098,240.280,1.200,0.000,2.000,0.0
26/7/2009,19:50:00,0.234,0.126,241.180,1.000,0.000,2.000,0.0
28/10/2010,08:25:00,0.562,0.24,248.22,2.4,0.0,0.0,1.0
16/7/2009,02:13:00,0.280,0.198,241.060,1.400,0.000,2.000,1.0
28/6/2010,18:32:00,2.440,0.276,240.650,10.200,0.000,0.000,31.0
3/5/2008,08:45:00,0.394,0.098,244.150,1.600,0.000,0.000,1.0
29/12/2008,16:49:00,0.294,0.074,246.460,1.200,0.000,0.000,0.0
27/8/2010,04:01:00,0.270,0.102,241.660,1.200,0.000,0.000,1.0
17/7/2009,13:39:00,0.218,0.092,244.390,1.000,0.000,0.000,1.0
20/9/2008,23:46:00,0.412,0.376,243.830,2.200,0.000,1.000,1.0
4/6/2009,00:24:00,0.234,0.106,240.210,1.000,0.000,0.000,1.0
14/9/2010,07:27:00,1.694,0.166,239.460,7.000,0.000,0.000,18.0
11/3/2007,19:21:00,4.236,0.420,236.230,18.400,12.000,4.000,17.0
18/3/2007,20:30:00,4.926,0.572,236.070,21.000,38.000,1.000,0.0
19/9/2010,21:32:00,2.180,0.000,242.020,9.000,0.000,0.000,19.0
8/10/2009,16:58:00,0.326,0.126,242.400,1.400,0.000,0.000,0.0
8/1/2007,14:28:00,1.966,0.216,241.150,8.200,0.000,1.000,18.0
21/8/2009,22:18:00,1.934,0.260,241.160,8.000,0.000,0.000,12.0
11/12/2008,02:00:00,0.216,0.058,242.410,0.800,0.000,0.000,0.0
1/3/2009,23:14:00,0.286,0.000,245.440,1.200,0.000,0.000,0.0
16/10/2007,22:31:00,4.082,0.260,239.110,17.000,0.000,38.000,0.0
21/2/2008,07:55:00,2.492,0.000,235.590,10.600,0.000,0.000,17.0
22/7/2008,16:16:00,0.314,0.220,239.920,1.600,0.000,0.000,1.0
2/4/2009,12:31:00,1.448,0.092,242.310,6.000,0.000,0.000,18.0
16/12/2007,07:35:00,1.778,0.052,243.840,7.200,0.000,0.000,0.0
9/8/2010,09:06:00,0.962,0.434,238.410,4.400,0.000,1.000,11.0
6/1/2010,23:54:00,0.500,0.258,244.550,2.400,0.000,0.000,0.0
28/12/2008,03:45:00,1.748,0.068,248.380,7.000,0.000,0.000,0.0
25/9/2009,17:57:00,1.356,0.142,240.530,5.600,0.000,1.000,18.0
14/3/2007,10:38:00,0.354,0.114,241.630,1.600,0.000,0.000,0.0
11/4/2007,12:15:00,1.436,0.196,240.080,6.000,0.000,1.000,17.0
2/7/2010,09:21:00,0.380,0.220,239.830,1.800,0.000,0.000,0.0
10/7/2010,22:37:00,0.550,0.208,242.100,2.400,0.000,0.000,0.0
18/1/2010,19:59:00,1.474,0.054,238.250,6.200,0.000,0.000,1.0
20/3/2010,12:36:00,?,?,?,?,?,?,
28/6/2008,06:23:00,0.298,0.230,239.790,1.400,0.000,2.000,1.0
19/6/2009,10:23:00,1.478,0.328,241.030,6.200,0.000,1.000,18.0
10/2/2010,22:49:00,0.546,0.078,246.430,2.200,0.000,0.000,1.0
8/1/2008,06:21:00,0.228,0.000,244.240,1.000,0.000,0.000,0.0
18/5/2008,14:17:00,0.242,0.090,238.640,1.200,0.000,0.000,1.0
15/10/2010,19:44:00,2.936,0.462,239.120,12.400,0.000,0.000,1.0
30/9/2008,16:22:00,0.340,0.098,237.180,1.600,0.000,0.000,1.0
17/3/2007,09:07:00,1.328,0.058,236.800,5.600,0.000,0.000,17.0
4/5/2007,00:37:00,0.212,0.100,237.340,1.000,0.000,0.000,0.0
22/1/2008,08:17:00,1.510,0.078,236.480,6.400,1.000,0.000,17.0
6/7/2009,16:28:00,0.134,0.000,240.770,0.600,0.000,0.000,1.0
14/3/2009,13:41:00,1.526,0.204,243.650,6.200,0.000,0.000,18.0
23/2/2010,17:51:00,0.336,0.058,241.190,1.400,0.000,0.000,1.0
2/8/2007,13:21:00,1.186,0.100,232.240,5.000,0.000,0.000,16.0
5/3/2009,23:03:00,0.664,0.062,244.290,2.800,0.000,0.000,0.0
11/9/2008,05:14:00,0.782,0.078,238.140,3.200,0.000,0.000,11.0
27/6/2010,12:17:00,0.942,0.274,238.760,4.000,0.000,0.000,12.0
23/5/2007,00:55:00,0.226,0.048,235.530,1.000,0.000,0.000,0.0
31/1/2009,00:42:00,0.408,0.200,246.600,1.800,0.000,0.000,0.0
12/1/2007,06:18:00,0.246,0.056,244.660,1.000,0.000,0.000,0.0
22/4/2010,14:28:00,1.356,0.000,242.040,5.600,0.000,0.000,19.0
24/5/2008,06:46:00,0.264,0.158,241.940,1.200,0.000,0.000,0.0
15/9/2009,07:01:00,0.478,0.000,238.220,2.000,0.000,0.000,0.0
25/2/2008,17:00:00,0.214,0.000,241.440,0.800,0.000,0.000,0.0
5/7/2009,14:43:00,0.718,0.158,243.340,3.000,0.000,6.000,0.0
19/8/2009,17:24:00,1.104,0.474,240.860,5.000,0.000,1.000,12.0
6/1/2009,04:15:00,0.274,0.000,248.220,1.200,0.000,0.000,0.0
25/9/2010,13:27:00,?,?,?,?,?,?,
10/8/2010,13:05:00,1.448,0.300,240.120,6.000,0.000,1.000,19.0
12/3/2008,09:40:00,1.346,0.000,241.130,5.600,0.000,0.000,18.0
8/3/2007,14:21:00,0.482,0.312,241.090,2.400,0.000,1.000,0.0
21/4/2009,06:11:00,1.448,0.202,239.220,6.000,0.000,0.000,0.0
30/12/2006,07:48:00,0.214,0.000,242.590,1.000,0.000,0.000,0.0
11/5/2009,23:10:00,0.800,0.084,243.050,3.400,1.000,0.000,1.0
23/10/2010,21:33:00,4.000,0.098,237.360,17.600,37.000,0.000,1.0
2/11/2008,19:13:00,0.604,0.180,237.800,2.800,0.000,1.000,0.0
29/9/2010,02:13:00,0.400,0.152,242.930,1.800,0.000,0.000,1.0
25/8/2007,10:49:00,0.438,0.234,237.980,2.200,0.000,0.000,0.0
13/7/2010,07:05:00,1.382,0.200,239.660,5.800,0.000,2.000,18.0
9/9/2007,03:09:00,0.296,0.224,239.140,1.600,0.000,1.000,0.0
27/4/2007,22:50:00,2.490,0.192,234.780,10.600,0.000,0.000,17.0
23/9/2008,04:43:00,0.162,0.000,240.740,0.600,0.000,0.000,0.0
11/5/2007,08:19:00,1.310,0.046,233.130,5.600,0.000,0.000,16.0
5/5/2008,08:30:00,1.382,0.000,239.620,5.600,2.000,0.000,18.0
8/7/2008,13:16:00,1.564,0.000,239.550,6.400,0.000,0.000,19.0
30/5/2009,09:26:00,1.566,0.000,242.860,6.400,0.000,0.000,19.0
28/10/2009,18:52:00,0.220,0.000,240.260,0.800,0.000,0.000,1.0
12/10/2009,00:00:00,0.438,0.160,240.570,2.200,0.000,0.000,1.0
28/10/2010,08:27:00,0.552,0.132,249.8,2.4,0.0,0.0,0.0
13/4/2010,22:45:00,0.476,0.218,245.530,2.000,0.000,1.000,0.0
17/2/2008,19:50:00,2.272,0.188,239.100,9.600,0.000,1.000,17.0
1/8/2010,11:17:00,0.168,0.000,239.450,0.800,0.000,0.000,0.0
23/11/2008,15:32:00,5.508,0.144,235.430,23.400,36.000,23.000,0.0
21/10/2008,12:03:00,1.600,0.080,240.370,6.600,0.000,0.000,18.0
13/11/2007,18:28:00,3.312,0.134,240.830,13.600,0.000,0.000,18.0
4/7/2009,16:12:00,1.104,0.576,239.300,5.400,1.000,2.000,7.0
17/10/2008,05:48:00,0.294,0.048,241.400,1.200,0.000,0.000,0.0
17/1/2008,08:37:00,5.302,0.066,236.150,22.400,37.000,0.000,17.0
22/11/2008,03:11:00,0.340,0.070,241.760,1.400,0.000,1.000,0.0
13/12/2008,07:01:00,1.094,0.114,240.820,4.600,0.000,0.000,0.0
8/4/2009,07:59:00,2.324,0.190,236.670,9.800,0.000,0.000,28.0
27/1/2007,02:41:00,0.230,0.000,244.020,1.000,0.000,0.000,0.0
22/1/2009,16:54:00,0.434,0.100,246.760,2.000,0.000,0.000,0.0
1/6/2009,13:07:00,1.604,0.350,240.870,6.800,0.000,0.000,18.0
4/3/2007,06:37:00,0.672,0.112,240.950,3.400,0.000,0.000,4.0
9/12/2007,16:08:00,4.182,0.418,240.170,17.400,1.000,38.000,0.0
1/3/2009,14:51:00,2.134,0.000,244.550,8.600,0.000,0.000,19.0
17/4/2009,07:31:00,2.680,0.108,238.420,11.200,0.000,0.000,18.0
21/8/2007,02:28:00,0.136,0.000,240.330,0.600,0.000,1.000,0.0
27/4/2008,08:34:00,1.310,0.000,239.760,5.400,0.000,0.000,18.0
7/7/2007,11:07:00,0.298,0.084,238.080,1.400,0.000,2.000,0.0
6/5/2008,11:12:00,0.352,0.124,239.710,1.400,0.000,0.000,1.0
9/4/2009,22:42:00,0.884,0.288,244.400,3.800,0.000,1.000,1.0
3/4/2010,18:51:00,1.476,0.062,239.660,6.000,0.000,0.000,18.0
9/1/2010,19:57:00,1.480,0.074,242.200,6.000,0.000,0.000,18.0
21/2/2009,22:02:00,0.392,0.058,236.370,1.600,0.000,0.000,0.0
27/5/2010,12:12:00,1.374,0.206,239.530,5.800,0.000,0.000,18.0
21/9/2010,01:28:00,0.172,0.056,241.790,0.800,0.000,0.000,0.0
28/1/2007,16:12:00,2.114,0.052,243.370,8.600,0.000,0.000,18.0
13/11/2009,01:26:00,0.228,0.048,242.400,1.000,0.000,0.000,1.0
30/9/2010,05:44:00,0.426,0.072,244.300,1.800,0.000,0.000,0.0
12/9/2009,07:02:00,3.154,0.150,237.830,13.600,0.000,0.000,18.0
30/8/2008,01:39:00,0.180,0.150,239.810,0.800,0.000,0.000,0.0
13/11/2009,03:44:00,0.228,0.050,242.670,1.000,0.000,0.000,0.0
6/8/2008,20:52:00,0.806,0.148,243.160,3.400,0.000,0.000,13.0
7/7/2007,07:32:00,1.234,0.074,237.770,5.200,0.000,0.000,17.0
25/3/2010,21:35:00,1.940,0.120,239.970,8.000,0.000,0.000,18.0
2/7/2007,20:07:00,0.420,0.088,243.950,1.800,0.000,1.000,0.0
24/7/2007,12:25:00,0.124,0.000,234.780,0.600,0.000,0.000,0.0
31/12/2006,13:36:00,3.420,0.090,235.600,14.400,0.000,0.000,17.0
20/11/2007,23:33:00,0.248,0.000,246.440,1.000,0.000,0.000,0.0
6/10/2010,08:46:00,1.390,0.000,237.310,5.800,0.000,0.000,18.0
22/9/2007,16:19:00,1.280,0.000,237.550,5.400,0.000,1.000,17.0
3/2/2007,20:23:00,3.012,0.308,235.800,12.800,3.000,0.000,17.0
12/5/2007,20:53:00,2.456,0.212,235.020,10.400,1.000,0.000,17.0
2/5/2008,13:53:00,0.350,0.120,243.430,1.400,0.000,0.000,1.0
2/3/2008,03:23:00,0.296,0.076,241.830,1.200,0.000,0.000,0.0
8/7/2009,14:17:00,0.366,0.222,240.520,1.800,0.000,2.000,1.0
24/4/2009,07:47:00,1.506,0.080,237.750,6.400,0.000,0.000,18.0
9/1/2008,06:38:00,0.326,0.100,243.420,1.400,0.000,0.000,0.0
6/1/2010,05:30:00,0.308,0.000,249.050,1.400,0.000,0.000,1.0
19/1/2010,12:34:00,1.586,0.196,241.340,6.600,0.000,0.000,19.0
10/6/2010,00:41:00,0.714,0.204,241.700,3.400,0.000,2.000,7.0
23/3/2010,19:29:00,4.036,0.314,235.130,17.200,0.000,38.000,0.0
18/9/2010,03:20:00,0.222,0.070,243.240,1.000,0.000,1.000,1.0
19/12/2006,07:12:00,0.634,0.112,241.620,2.800,0.000,0.000,0.0
4/9/2009,15:32:00,1.554,0.324,240.140,6.600,0.000,2.000,11.0
14/5/2007,21:32:00,4.634,0.214,232.000,20.000,1.000,34.000,17.0
7/8/2010,14:11:00,0.156,0.000,241.680,0.600,0.000,0.000,0.0
27/9/2008,09:34:00,1.274,0.000,239.170,5.200,1.000,0.000,18.0
14/1/2009,22:02:00,1.992,0.000,243.440,8.200,1.000,0.000,18.0
15/12/2008,12:58:00,1.354,0.054,242.840,5.600,0.000,0.000,18.0
16/9/2009,21:38:00,2.082,0.000,237.990,8.600,1.000,0.000,18.0
27/7/2007,03:03:00,0.228,0.104,237.050,1.000,0.000,0.000,0.0
16/11/2009,19:44:00,2.136,0.068,239.160,8.800,0.000,2.000,18.0
2/2/2010,05:08:00,0.268,0.000,243.950,1.200,0.000,0.000,1.0
8/4/2009,21:46:00,1.668,0.326,239.410,7.000,1.000,0.000,1.0
23/8/2009,11:22:00,0.216,0.116,240.680,1.000,0.000,2.000,0.0
1/9/2010,09:26:00,1.368,0.060,243.240,5.600,0.000,0.000,19.0
6/7/2008,10:45:00,1.474,0.230,239.580,6.200,0.000,2.000,18.0
26/10/2008,01:20:00,0.296,0.074,244.470,1.200,0.000,1.000,0.0
5/2/2010,03:17:00,0.358,0.078,246.160,1.600,0.000,2.000,1.0
9/7/2009,00:35:00,0.848,0.130,241.520,3.600,0.000,0.000,11.0
